customer_id,gender,senior_citizen,partner,dependents,count,country,state,city,zip_code,lat_long,latitude,longitude,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,contract,tenure_months,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason
3402-KVQK,Female,Yes,Yes,No,1,United States,California,Raymondmouth,67255,"-48.7208465, 69.740759",-50.9075865,-127.951458,Yes,Yes,No,No,No internet service,No internet service,No,No,Yes,No,Bank transfer,Month-to-month,71,48.21,3422.91,Yes,1,6,7755,
7738-KMDE,Female,No,No,Yes,1,United States,California,New Crystalstad,04473,"53.193696, -70.993109",-3.8324195,174.124529,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Yes,Mailed check,One year,34,92.9,3158.6,No,0,26,6803,
3937-GUSO,Female,Yes,Yes,Yes,1,United States,California,Alexanderside,56866,"9.8659925, -91.731806",-65.7403155,-116.051829,No,Yes,No,Yes,No internet service,No,Yes,Yes,No,No,Mailed check,Month-to-month,38,38.72,1471.36,Yes,1,23,3252,Price too high
8536-GHMV,Female,Yes,No,No,1,United States,California,Cynthiaville,74746,"83.1790845, -138.499730",3.364611,80.109898,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Yes,Electronic check,Two year,3,36.93,110.79,Yes,1,94,3806,Moved
8112-GVTP,Male,No,Yes,Yes,1,United States,California,Jamesside,93798,"9.061197, 49.426952",89.9698355,148.568469,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,No,Electronic check,Two year,43,84.76,3644.68,Yes,1,73,3257,Moved
9275-XACX,Male,Yes,Yes,Yes,1,United States,California,Lake Amanda,88224,"61.954651, 83.106121",46.1547075,124.825543,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,No internet service,Yes,Mailed check,Month-to-month,49,51.34,2515.66,No,0,66,7762,
4211-PSFB,Male,Yes,Yes,No,1,United States,California,Judyfort,36126,"-59.8486015, 175.914696",-71.1909105,95.168342,Yes,No phone service,DSL,Yes,No,No,No internet service,No internet service,Yes,Yes,Credit card,One year,27,65.91,1779.57,No,0,28,4546,
6449-HYTK,Female,No,Yes,Yes,1,United States,California,Georgebury,97310,"61.0314625, -153.429815",87.855841,121.496284,Yes,No,DSL,No,No,No,No,No internet service,Yes,Yes,Credit card,One year,12,47.38,568.56,No,0,98,2515,
3532-TOOW,Male,Yes,Yes,Yes,1,United States,California,New Kathyside,33516,"68.357526, 100.412841",-68.622477,77.414792,No,Yes,No,Yes,No internet service,No internet service,No,No,No,Yes,Mailed check,Two year,46,77.69,3573.74,Yes,1,7,2297,Price too high
8316-OANP,Male,No,No,No,1,United States,California,North Garrett,30977,"23.954010, -125.019832",73.268834,93.688124,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,No,Electronic check,Month-to-month,16,68.42,1094.72,Yes,1,18,7260,
7775-HHTB,Female,Yes,Yes,Yes,1,United States,California,Ellisfurt,46935,"-87.470220, 113.676165",-47.6036945,-12.416161,Yes,Yes,No,No,No,No internet service,Yes,No,Yes,No,Electronic check,Two year,4,39.66,158.64,No,0,85,5080,
5194-DKYQ,Male,No,No,Yes,1,United States,California,South Jennifermouth,31832,"20.184722, -143.871014",60.5195455,59.944168,Yes,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,Yes,Bank transfer,Month-to-month,27,47.78,1290.06,No,0,28,4661,
8117-UFAV,Male,Yes,No,No,1,United States,California,South John,48291,"76.6259975, 163.954659",-8.02062,-13.502181,Yes,No,No,No,No,No internet service,No internet service,Yes,No internet service,No,Credit card,Two year,24,82.21,1973.04,Yes,1,15,6556,Price too high
6176-ZVWH,Female,No,Yes,No,1,United States,California,New Laceyfurt,41912,"-40.5406915, -99.066397",-11.205681,84.80129,Yes,No,DSL,No internet service,No internet service,No,No,No,No,No,Bank transfer,Two year,65,40.42,2627.3,No,0,13,6256,
5897-KGSS,Female,No,Yes,Yes,1,United States,California,Stevensfort,53520,"-48.8712905, -80.083844",-58.2278305,19.060805,No,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No,Yes,Credit card,Month-to-month,71,71.86,5102.06,No,0,74,6413,
6839-ABWP,Male,No,Yes,No,1,United States,California,Bruceport,29006,"-89.2728645, -54.036406",3.0258525,-162.683223,No,No,No,Yes,No,No internet service,Yes,Yes,No,No,Electronic check,One year,68,98.72,6712.96,Yes,1,94,4715,Moved
5829-IEKY,Female,No,No,Yes,1,United States,California,Julieland,34890,"-80.6043355, 79.558202",1.6986985,-49.638512,Yes,No phone service,No,Yes,No internet service,No,No internet service,Yes,No,Yes,Bank transfer,One year,10,90.51,905.1,No,0,9,6994,
1188-FPLL,Male,Yes,No,No,1,United States,California,Port Diamondhaven,48626,"-45.1411235, 84.246493",-53.8129275,-77.006422,Yes,No phone service,No,No,Yes,Yes,No,No internet service,No,No,Credit card,Two year,51,92.27,4705.77,Yes,1,95,7591,Moved
6594-EYQA,Male,No,Yes,No,1,United States,California,Port Elizabethside,38267,"18.0495065, 49.242080",-15.2970005,-75.195775,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Yes,Bank transfer,Month-to-month,15,84.28,1264.2,Yes,1,64,5389,Moved
5054-SSZT,Female,No,No,No,1,United States,California,New Anthony,69985,"65.603630, -33.542644",6.0324565,-134.907309,Yes,No phone service,No,No internet service,Yes,No internet service,No,No,No,Yes,Bank transfer,One year,26,112.48,2924.48,No,0,100,2425,
6401-HALM,Female,No,Yes,Yes,1,United States,California,New Gabriel,83294,"-6.289186, -1.751326",37.043174,17.973025,No,No phone service,DSL,No,No internet service,Yes,No,Yes,No internet service,Yes,Mailed check,One year,3,58.14,174.42,No,0,70,3440,
4795-DZRV,Male,No,Yes,No,1,United States,California,Jaredchester,56989,"-32.9713315, 68.354041",37.4122505,-36.660254,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Yes,Credit card,Two year,31,56.92,1764.52,No,0,34,6539,
0124-ZUIF,Male,Yes,Yes,No,1,United States,California,East Daisyville,12882,"18.404756, -147.628793",-89.969559,27.571396,Yes,No phone service,No,No internet service,Yes,No internet service,No,Yes,No,Yes,Mailed check,Month-to-month,22,59.38,1306.36,Yes,1,65,5343,Competitor made better offer
3443-KIQZ,Male,Yes,No,Yes,1,United States,California,Devinfort,96787,"7.4204635, 145.029675",-18.9159335,-4.334537,Yes,Yes,No,No,No,No,No internet service,No,No,No,Bank transfer,One year,10,88.62,886.2,Yes,1,58,5734,Price too high
1772-UOVY,Female,No,No,Yes,1,United States,California,Christinatown,13546,"19.7508935, 142.262051",-64.9531225,137.273887,No,No,No,No internet service,No internet service,No,No,No internet service,Yes,No,Bank transfer,Month-to-month,37,36.59,1353.83,No,0,73,2287,
9130-BVIU,Male,Yes,Yes,No,1,United States,California,North Jimmy,19438,"-28.2298355, -9.508231",3.1867145,-18.349383,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Yes,Electronic check,Month-to-month,72,99.88,7191.36,No,0,100,7320,
9928-VVTT,Male,Yes,No,No,1,United States,California,Robertsburgh,82667,"-85.4055195, -147.393141",-61.718228,104.722133,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,No,Bank transfer,Month-to-month,72,113.43,8166.96,Yes,1,40,7103,Price too high
7297-VDSA,Female,No,Yes,Yes,1,United States,California,Cortezhaven,76354,"52.7548325, 148.930033",33.9100925,-37.978741,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,No,Electronic check,Month-to-month,58,99.26,5757.08,Yes,1,42,3229,Competitor made better offer
0236-OTWA,Male,Yes,Yes,Yes,1,United States,California,South Margaretfort,36900,"-67.9409345, 50.644369",39.712771,-100.779737,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,No,Bank transfer,Month-to-month,21,45.05,946.05,Yes,1,68,5278,
2856-LJQX,Female,No,Yes,No,1,United States,California,Mannmouth,76178,"53.988125, -160.614884",-4.902491,-70.977465,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,Yes,Credit card,Two year,42,59.79,2511.18,No,0,31,2603,
8280-LTOJ,Male,Yes,Yes,Yes,1,United States,California,South Micheleborough,26358,"-83.4460615, 4.603195",-4.0885505,24.738463,No,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Yes,Mailed check,Two year,21,27.65,580.65,Yes,1,71,7149,Competitor made better offer
6914-GIHS,Male,No,Yes,Yes,1,United States,California,Browntown,36040,"84.9895425, -95.912008",86.152099,165.102173,No,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No,Credit card,One year,57,37.63,2144.91,Yes,1,68,6092,Competitor made better offer
6187-EPIG,Female,Yes,Yes,Yes,1,United States,California,New Deborah,10544,"61.3184755, -19.154442",72.922351,-104.892773,No,Yes,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,Yes,Credit card,Month-to-month,2,85.45,170.9,No,0,98,3549,
1970-DZWE,Male,Yes,Yes,No,1,United States,California,South Daniel,77899,"49.877492, -69.077456",24.680035,-83.614072,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No,No,Yes,Credit card,Month-to-month,37,46.5,1720.5,Yes,1,57,5618,Price too high
0199-NLVM,Male,Yes,No,Yes,1,United States,California,Garrettburgh,45311,"-23.5154875, 81.599201",46.671728,163.438813,No,No phone service,No,No,Yes,No internet service,No internet service,No,Yes,No,Mailed check,Month-to-month,44,90.2,3968.8,No,0,97,5664,
8307-LSSN,Male,Yes,Yes,No,1,United States,California,North Allison,80408,"2.310977, 142.476588",85.5395805,-50.744023,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Yes,Mailed check,One year,27,41.32,1115.64,Yes,1,65,3079,Price too high
2191-GBVV,Female,Yes,No,No,1,United States,California,Lake Jessica,05624,"88.577227, 52.397656",5.6345905,-12.175657,Yes,Yes,No,No,No internet service,No,No,No,No,Yes,Credit card,Month-to-month,17,70.97,1206.49,No,0,97,3105,
6282-KPBR,Female,Yes,Yes,No,1,United States,California,Flowerstown,02466,"30.7283185, -14.958784",39.4001085,155.316956,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,No,Credit card,Two year,5,37.98,189.9,No,0,50,5208,
6675-OVSH,Male,No,No,No,1,United States,California,Gregorymouth,19919,"2.4961215, -0.424232",-12.0591395,-130.131151,Yes,No phone service,No,Yes,No,Yes,Yes,No internet service,No,No,Mailed check,Two year,21,103.78,2179.38,No,0,68,4852,
9270-ULYG,Female,Yes,No,Yes,1,United States,California,Ramirezport,62459,"-31.9246845, -92.572004",50.0705535,61.08471,No,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Yes,Mailed check,One year,15,73.37,1100.55,Yes,1,1,7051,Price too high
4844-HVTD,Male,Yes,Yes,Yes,1,United States,California,New Kevin,99557,"29.1999185, -105.615975",5.021427,-53.174288,No,Yes,DSL,No internet service,No,Yes,No internet service,Yes,Yes,Yes,Mailed check,Two year,18,45.15,812.7,No,0,45,2090,
6068-SNJC,Male,Yes,Yes,Yes,1,United States,California,Lindsaytown,41070,"49.595030, 4.653309",-61.2051445,-126.396842,No,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,Two year,27,22.55,608.85,Yes,1,7,5004,Price too high
6338-VYFG,Female,Yes,Yes,Yes,1,United States,California,Sanchezmouth,01628,"-74.2986865, -24.898716",-53.2570255,57.885321,No,No,No,No,Yes,No internet service,No internet service,Yes,No,No,Mailed check,One year,69,46.27,3192.63,No,0,42,2663,
1237-DKPO,Male,Yes,Yes,No,1,United States,California,Amandaton,05221,"47.398030, 128.899236",-23.7845015,-91.924302,Yes,No phone service,No,No internet service,Yes,Yes,Yes,Yes,Yes,No,Bank transfer,Month-to-month,43,59.12,2542.16,No,0,7,5693,
0293-ANPO,Male,No,No,No,1,United States,California,Butlerfort,56562,"-80.350375, 117.669460",58.797484,-141.281071,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No,Yes,Bank transfer,One year,62,24.02,1489.24,Yes,1,3,3802,Competitor made better offer
5236-CEMK,Female,Yes,No,Yes,1,United States,California,Stephaniehaven,62583,"-72.209480, -116.778136",58.6811155,-70.055252,No,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Yes,Bank transfer,Two year,11,40.63,446.93,Yes,1,27,5941,Price too high
7727-GOQH,Female,Yes,Yes,No,1,United States,California,Jacksonbury,26656,"-87.630668, 79.425160",-65.1330465,-84.584657,No,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Yes,Bank transfer,Month-to-month,32,42.23,1351.36,Yes,1,99,3825,Moved
5666-PHYC,Male,Yes,No,No,1,United States,California,Kentbury,59764,"-40.8520345, -26.984135",-53.346931,-56.527011,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,Yes,Yes,Mailed check,Month-to-month,42,112.72,4734.24,Yes,1,67,6634,Price too high
8457-OANT,Female,No,Yes,No,1,United States,California,North Bonnie,84202,"41.2806015, 133.196841",77.6313,27.689005,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Yes,Mailed check,One year,0,96.03,0.0,Yes,1,36,2898,
1701-WGLJ,Female,Yes,No,Yes,1,United States,California,New Charlottefurt,39713,"1.980164, 131.179849",65.438201,163.380226,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Yes,Bank transfer,One year,49,55.49,2719.01,No,0,83,5402,
4892-IXRM,Female,No,Yes,Yes,1,United States,California,Kelleyfort,09384,"-51.6446165, -112.744121",69.385958,-10.982085,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,Month-to-month,25,47.92,1198.0,No,0,67,4495,
9695-PRXD,Female,No,Yes,No,1,United States,California,North Lisamouth,68347,"-33.373385, -29.346184",20.1642975,81.188024,No,No,No,Yes,Yes,No,No,No internet service,Yes,Yes,Electronic check,One year,72,36.57,2633.04,Yes,1,67,6571,Price too high
4778-CEZJ,Male,No,Yes,No,1,United States,California,Michelletown,03078,"-54.472691, 151.817800",38.4260835,71.894013,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Bank transfer,Two year,19,77.92,1480.48,Yes,1,9,4309,
9974-GRKX,Female,No,Yes,No,1,United States,California,Bethport,10150,"-45.293978, 13.559421",-76.650814,-74.665409,No,Yes,DSL,Yes,Yes,No,No internet service,No,No,Yes,Credit card,Month-to-month,70,91.22,6385.4,Yes,1,60,7870,Price too high
2208-AXFC,Female,No,No,No,1,United States,California,Hodgeside,37680,"-59.7930505, 171.025055",-50.610991,-105.049336,No,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Yes,Electronic check,Two year,21,89.85,1886.85,Yes,1,32,2768,Moved
5709-RUJJ,Female,No,No,No,1,United States,California,North Lisa,75871,"7.5424515, 125.254628",12.2872775,81.864404,Yes,No,DSL,No,No internet service,No internet service,No,No,Yes,Yes,Bank transfer,Month-to-month,70,102.35,7164.5,No,0,68,5301,
7866-KEQE,Female,Yes,No,Yes,1,United States,California,West Angela,22592,"-78.433742, 55.739504",-76.7240625,-6.042638,Yes,Yes,No,No internet service,No internet service,No,No internet service,Yes,No internet service,Yes,Mailed check,One year,40,98.86,3954.4,No,0,72,6768,
5291-UEQC,Female,Yes,No,Yes,1,United States,California,New Gregoryshire,41951,"-36.246980, -28.323613",-84.1709125,81.601285,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,No,Credit card,Month-to-month,10,97.82,978.2,No,0,26,3980,
9247-DRBR,Female,Yes,No,Yes,1,United States,California,Johnville,71092,"4.4035765, -25.466734",-69.418524,123.359689,No,No,No,No,No,No,Yes,Yes,No,No,Mailed check,Month-to-month,57,44.65,2545.05,Yes,1,0,6886,
3167-ZCMP,Male,Yes,Yes,Yes,1,United States,California,Johnsonmouth,06523,"83.146924, 146.850682",-89.389764,-39.798073,No,No,No,No internet service,Yes,Yes,No,Yes,No,Yes,Credit card,One year,39,113.03,4408.17,Yes,1,89,5569,Competitor made better offer
5220-KWZI,Male,Yes,Yes,Yes,1,United States,California,North Frank,53363,"66.1213275, -8.496220",-48.0967685,-70.41561,No,No,No,No,No internet service,Yes,No,No,No internet service,Yes,Electronic check,Month-to-month,60,75.01,4500.6,No,0,38,4940,
1435-IULV,Male,No,Yes,No,1,United States,California,West Amandaton,36495,"-84.793112, 88.688705",45.5565485,-117.556579,No,No,DSL,Yes,Yes,No,No,No internet service,No,Yes,Credit card,Month-to-month,18,49.83,896.94,No,0,17,5205,
7623-LYBU,Female,No,Yes,Yes,1,United States,California,Hoganborough,90897,"46.0224005, -128.815428",-81.3934385,-92.564496,No,No,DSL,Yes,Yes,No internet service,No,No internet service,No,No,Electronic check,One year,69,87.66,6048.54,No,0,22,7464,
4478-JBUC,Female,Yes,Yes,No,1,United States,California,Elliottton,09360,"-87.4272785, 125.528578",-39.06881,154.256405,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,Yes,Yes,Mailed check,Two year,26,88.3,2295.8,No,0,27,2871,
5338-AUJS,Male,Yes,No,Yes,1,United States,California,South Roberttown,87716,"18.778726, -127.742085",61.8007635,-3.732016,No,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Yes,Mailed check,One year,21,110.34,2317.14,No,0,87,7483,
6387-FHLB,Male,Yes,Yes,Yes,1,United States,California,Simsfurt,29626,"47.522579, -57.542508",3.077016,-139.7478,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,No,Bank transfer,Month-to-month,48,117.5,5640.0,Yes,1,35,7461,Moved
4802-IZFQ,Male,No,Yes,Yes,1,United States,California,Johnsonhaven,81684,"-48.266578, 158.467364",-68.555453,-130.436443,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,Yes,Yes,Electronic check,Month-to-month,26,27.94,726.44,No,0,77,4809,
1598-ZGYH,Male,Yes,Yes,Yes,1,United States,California,New Angela,80769,"-76.723682, -147.330612",80.275251,-140.201758,No,No,DSL,No,No internet service,No,No,No internet service,Yes,Yes,Bank transfer,Month-to-month,29,70.14,2034.06,No,0,70,5526,
1345-JBWS,Female,Yes,No,Yes,1,United States,California,Josephfort,83171,"-66.6434075, 29.208890",-33.001141,-107.14491,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,No,Bank transfer,One year,62,48.26,2992.12,Yes,1,69,7427,
5598-CXHC,Male,Yes,Yes,Yes,1,United States,California,Port Theresa,01653,"-29.4221535, 115.953219",-31.198073,111.181491,No,Yes,No,No,No internet service,Yes,No internet service,No,Yes,Yes,Electronic check,Month-to-month,35,116.99,4094.65,Yes,1,77,6543,Moved
7372-WVAW,Male,Yes,No,Yes,1,United States,California,Port Bernard,86264,"35.629001, 59.442638",-62.5429685,132.07867,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,No,Electronic check,Month-to-month,4,25.39,101.56,Yes,1,34,7627,Moved
2540-CHLL,Female,No,No,Yes,1,United States,California,New Angelaside,96012,"-1.859308, -70.889297",57.0077725,39.253071,No,No phone service,No,No,Yes,Yes,Yes,No internet service,No,No,Mailed check,One year,42,93.42,3923.64,No,0,22,4009,
